0.66	26.71	0	0	5.11761	1.17562	1.43739	1.46228	3.79741	-0.115655	-5.71136	1.35929	1.43512	2.48834	4.93205	3.00727	9.40021	2.23246	6.551	2.39362	7.80549	2.2143	8.48461	1.87535	9.934	-0.1
0.69	26.71	0	0	5.15288	1.17562	1.48126	1.46228	3.79394	-0.115655	-5.67058	1.35929	1.50977	2.48834	5.02227	3.00727	9.46719	2.23246	6.62281	2.39362	7.87191	2.2143	8.54087	1.87535	9.931	-0.1
0.72	26.71	0	0	5.18815	1.17562	1.52513	1.46228	3.79047	-0.115655	-5.6298	1.35929	1.58442	2.48834	5.11248	3.00727	9.53416	2.23246	6.69461	2.39362	7.93834	2.2143	8.59714	1.87535	9.928	-0.1
0.75	26.71	0	0	5.22342	1.17562	1.56899	1.46228	3.787	-0.115655	-5.58902	1.35929	1.65907	2.48834	5.2027	3.00727	9.60114	2.23246	6.76642	2.39362	8.00477	2.2143	8.6534	1.87535	9.925	-0.1
0.78	26.71	0	0	5.25869	1.17562	1.61286	1.46228	3.78353	-0.115655	-5.54824	1.35929	1.73372	2.48834	5.29292	3.00727	9.66811	2.23246	6.83823	2.39362	8.0712	2.2143	8.70966	1.87535	9.922	-0.1
0.81	26.71	0	0	5.29396	1.17562	1.65673	1.46228	3.78006	-0.115655	-5.50746	1.35929	1.80837	2.48834	5.38314	3.00727	9.73508	2.23246	6.91004	2.39362	8.13763	2.2143	8.76592	1.87535	9.919	-0.1
0.84	26.71	0	0	5.32922	1.17562	1.7006	1.46228	3.77659	-0.115655	-5.46669	1.35929	1.88302	2.48834	5.47336	3.00727	9.80206	2.23246	6.98185	2.39362	8.20406	2.2143	8.82218	1.87535	9.916	-0.1
0.87	26.71	0	0	5.36449	1.17562	1.74447	1.46228	3.77312	-0.115655	-5.42591	1.35929	1.95767	2.48834	5.56357	3.00727	9.86903	2.23246	7.05366	2.39362	8.27049	2.2143	8.87844	1.87535	9.913	-0.1
0.9	26.71	0	0	5.39976	1.17562	1.78834	1.46228	3.76965	-0.115655	-5.38513	1.35929	2.03232	2.48834	5.65379	3.00727	9.936	2.23246	7.12547	2.39362	8.33692	2.2143	8.9347	1.87535	9.91	-0.1
0.93	26.71	0	0	5.43503	1.17562	1.83221	1.46228	3.76618	-0.115655	-5.34435	1.35929	2.10697	2.48834	5.74401	3.00727	10.003	2.23246	7.19727	2.39362	8.40335	2.2143	8.99096	1.87535	9.907	-0.1
0.96	26.71	0	0	5.4703	1.17562	1.87607	1.46228	3.76271	-0.115655	-5.30357	1.35929	2.18162	2.48834	5.83423	3.00727	10.07	2.23246	7.26908	2.39362	8.46978	2.2143	9.04722	1.87535	9.904	-0.1
0.99	26.71	0	0	5.50557	1.17562	1.91994	1.46228	3.75924	-0.115655	-5.26279	1.35929	2.25627	2.48834	5.92445	3.00727	10.1369	2.23246	7.34089	2.39362	8.5362	2.2143	9.10348	1.87535	9.901	-0.1
1.02	26.71	0	0	5.54084	1.17562	1.96381	1.46228	3.75577	-0.115655	-5.22201	1.35929	2.33092	2.48834	6.01466	3.00727	10.2039	2.23246	7.4127	2.39362	8.60263	2.2143	9.15974	1.87535	9.898	-0.1
1.05	26.71	0	0	5.5761	1.17562	2.00768	1.46228	3.7523	-0.115655	-5.18123	1.35929	2.40557	2.48834	6.10488	3.00727	10.2709	2.23246	7.48451	2.39362	8.66906	2.2143	9.216	1.87535	9.895	-0.1
1.08	26.71	0	0	5.61137	1.17562	2.05155	1.46228	3.74883	-0.115655	-5.14046	1.35929	2.48022	2.48834	6.1951	3.00727	10.3378	2.23246	7.55632	2.39362	8.73549	2.2143	9.27226	1.87535	9.892	-0.1
1.11	26.71	0	0	5.64664	1.17562	2.09542	1.46228	3.74536	-0.115655	-5.09968	1.35929	2.55487	2.48834	6.28532	3.00727	10.4048	2.23246	7.62813	2.39362	8.80192	2.2143	9.32852	1.87535	9.889	-0.1
1.14	26.71	0	0	5.68191	1.17562	2.13929	1.46228	3.74189	-0.115655	-5.0589	1.35929	2.62952	2.48834	6.37554	3.00727	10.4718	2.23246	7.69994	2.39362	8.86835	2.2143	9.38478	1.87535	9.886	-0.1
1.17	26.71	0	0	5.71718	1.17562	2.18315	1.46228	3.73842	-0.115655	-5.01812	1.35929	2.70417	2.48834	6.46575	3.00727	10.5388	2.23246	7.77174	2.39362	8.93478	2.2143	9.44104	1.87535	9.883	-0.1
1.2	26.71	0	0	5.75245	1.17562	2.22702	1.46228	3.73495	-0.115655	-4.97734	1.35929	2.77882	2.48834	6.55597	3.00727	10.6057	2.23246	7.84355	2.39362	9.00121	2.2143	9.4973	1.87535	9.88	-0.1
1.23	26.71	0	0	5.78772	1.17562	2.27089	1.46228	3.73148	-0.115655	-4.93656	1.35929	2.85347	2.48834	6.64619	3.00727	10.6727	2.23246	7.91536	2.39362	9.06764	2.2143	9.55356	1.87535	9.877	-0.1
1.26	26.71	0	0	5.82299	1.17562	2.31476	1.46228	3.72801	-0.115655	-4.89578	1.35929	2.92812	2.48834	6.73641	3.00727	10.7397	2.23246	7.98717	2.39362	9.13407	2.2143	9.60983	1.87535	9.874	-0.1
1.29	26.71	0	0	5.85825	1.17562	2.35863	1.46228	3.72455	-0.115655	-4.855	1.35929	3.00277	2.48834	6.82663	3.00727	10.8067	2.23246	8.05898	2.39362	9.20049	2.2143	9.66609	1.87535	9.871	-0.1
1.32	26.71	0	0	5.89352	1.17562	2.4025	1.46228	3.72108	-0.115655	-4.81422	1.35929	3.07742	2.48834	6.91684	3.00727	10.8736	2.23246	8.13079	2.39362	9.26692	2.2143	9.72235	1.87535	9.868	-0.1
1.35	26.71	0	0	5.92879	1.17562	2.44636	1.46228	3.71761	-0.115655	-4.77345	1.35929	3.15207	2.48834	7.00706	3.00727	10.9406	2.23246	8.2026	2.39362	9.33335	2.2143	9.77861	1.87535	9.865	-0.1
1.38	26.71	0	0	5.96406	1.17562	2.49023	1.46228	3.71414	-0.115655	-4.73267	1.35929	3.22673	2.48834	7.09728	3.00727	11.0076	2.23246	8.2744	2.39362	9.39978	2.2143	9.83487	1.87535	9.862	-0.1
1.41	26.7975	0	0	5.99933	1.17562	2.5341	1.46228	3.71067	-0.115655	-4.69189	1.35929	3.30138	2.48834	7.1875	3.00727	11.0746	2.23246	8.34621	2.39362	9.46621	2.2143	9.82687	-2.07535	9.859	-0.1
1.44	26.7975	0	0	6.0346	1.17562	2.57797	1.46228	3.7072	-0.115655	-4.65111	1.35929	3.37603	2.48834	7.27772	3.00727	11.1415	2.23246	8.41802	2.39362	9.53264	2.2143	9.76461	-2.07535	9.856	-0.1
1.47	26.7975	0	0	6.06987	1.17562	2.62184	1.46228	3.70373	-0.115655	-4.61033	1.35929	3.45068	2.48834	7.36794	3.00727	11.2085	2.23246	8.48983	2.39362	9.59907	2.2143	9.70235	-2.07535	9.853	-0.1
1.5	26.7975	0	0	6.10513	1.17562	2.66571	1.46228	3.70026	-0.115655	-4.56955	1.35929	3.52533	2.48834	7.45815	3.00727	11.2755	2.23246	8.56164	2.39362	9.65789	0.929328	9.68329	5.21898	9.85	-0.1
1.53	26.7975	0	0	6.1404	1.17562	2.70958	1.46228	3.69679	-0.115655	-4.52877	1.35929	3.59998	2.48834	7.54837	3.00727	11.3425	2.23246	8.63345	2.39362	9.68577	0.929328	9.83986	5.21898	9.847	-0.1
1.56	27.033	0	0	6.17567	1.17562	2.75344	1.46228	3.69332	-0.115655	-4.48799	1.35929	3.67463	2.48834	7.63859	3.00727	11.4094	2.23246	8.70526	2.39362	9.70703	-0.972319	9.72911	5.37599	9.844	-0.1
1.59	27.2754	0	0	6.21094	1.17562	2.79731	1.46228	3.68985	-0.115655	-4.44722	1.35929	3.74928	2.48834	7.72881	3.00727	11.4764	2.23246	8.77707	2.39362	9.67786	-0.972319	9.79161	-5.57599	9.841	-0.1
1.62	27.2754	0	0	6.24621	1.17562	2.84118	1.46228	3.68638	-0.115655	-4.40644	1.35929	3.82393	2.48834	7.81903	3.00727	11.5434	2.23246	8.84887	2.39362	9.6414	-2.35136	9.66576	2.25231	9.838	-0.1
1.65	27.2754	0	0	6.28148	1.17562	2.88505	1.46228	3.68291	-0.115655	-4.36566	1.35929	3.89858	2.48834	7.90924	3.00727	11.6104	2.23246	8.92068	2.39362	9.57085	-2.35136	9.73333	2.25231	9.835	-0.1
1.68	27.2754	0	0	6.31675	1.17562	2.92892	1.46228	3.67944	-0.115655	-4.32488	1.35929	3.97323	2.48834	7.99946	3.00727	11.6773	2.23246	8.99249	2.39362	9.50031	-2.35136	9.8009	2.25231	9.832	-0.1
1.71	27.3795	0	0	6.35202	1.17562	2.97279	1.46228	3.67597	-0.115655	-4.2841	1.35929	4.04788	2.48834	8.08968	3.00727	11.7443	2.23246	9.0643	2.39362	9.42977	-2.35136	9.78953	-2.45231	9.829	-0.1
1.74	27.3795	0	0	6.38728	1.17562	3.01666	1.46228	3.6725	-0.115655	-4.24332	1.35929	4.12253	2.48834	8.1799	3.00727	11.8113	2.23246	9.13611	2.39362	9.35923	-2.35136	9.71596	-2.45231	9.826	-0.1
1.77	27.3795	0	0	6.42255	1.17562	3.06052	1.46228	3.66903	-0.115655	-4.20254	1.35929	4.19718	2.48834	8.27012	3.00727	11.8782	2.23246	9.20792	2.39362	9.28869	-2.35136	9.64239	-2.45231	9.823	-0.1
1.8	27.3795	0	0	6.45782	1.17562	3.10439	1.46228	3.66556	-0.115655	-4.16176	1.35929	4.27183	2.48834	7.17153	-0.865403	8.49493	3.44574	9.7297	0.636216	9.31403	5.03735	9.56882	-2.45231	9.82	-0.1
1.83	27.3795	0	0	6.49309	1.17562	3.14826	1.46228	3.66209	-0.115655	-4.12099	1.35929	4.34648	2.48834	7.14557	-0.865403	8.5983	3.44574	9.74878	0.636216	9.46515	5.03735	9.49526	-2.45231	9.817	-0.1
1.86	27.3795	0	0	6.52836	1.17562	3.19213	1.46228	3.65862	-0.115655	-4.08021	1.35929	4.42113	2.48834	7.11961	-0.865403	8.70168	3.44574	9.76787	0.636216	9.55798	2.79381	9.75257	10.2835	9.814	-0.1
1.89	27.8392	0	0	6.56363	1.17562	3.236	1.46228	3.65515	-0.115655	-4.03943	1.35929	4.49578	2.48834	7.09365	-0.865403	8.80505	3.44574	9.71195	-0.169587	9.88133	1.65005	9.69845	12.0939	9.811	-0.1
1.92	29.3934	0	0	6.5989	1.17562	3.27987	1.46228	3.65168	-0.115655	-3.99865	1.35929	4.57043	2.48834	7.06769	-0.865403	8.90842	3.44574	9.70356	-2.41931	9.65383	0.653571	9.7713	-7.55484	9.808	-0.1
1.95	29.3934	0	0	6.63416	1.17562	3.32374	1.46228	3.64821	-0.115655	-3.95787	1.35929	4.64508	2.48834	7.04172	-0.865403	9.01179	3.44574	9.63098	-2.41931	9.63486	-1.80527	9.76365	6.40314	9.805	-0.1
1.98	29.6813	0	0	6.66943	1.17562	3.3676	1.46228	3.64474	-0.115655	-3.91709	1.35929	4.71973	2.48834	7.01576	-0.865403	9.11516	3.44574	9.55841	-2.41931	9.5807	-1.80527	9.64826	-6.60314	9.802	-0.1
2.01	29.6813	0	0	6.7047	1.17562	3.41147	1.46228	3.64127	-0.115655	-3.87631	1.35929	4.79438	2.48834	6.9898	-0.865403	9.21854	3.44574	9.48583	-2.41931	9.50367	-3.24248	9.58004	1.55538	9.799	-0.1
2.04	29.6813	0	0	6.73997	1.17562	3.45534	1.46228	3.6378	-0.115655	-3.83553	1.35929	4.86903	2.48834	6.96384	-0.865403	9.32191	3.44574	9.41021	-2.78384	9.41707	-1.96067	9.62671	1.55538	9.796	-0.1
2.07	29.6813	0	0	6.77524	1.17562	3.49921	1.46228	3.63433	-0.115655	-3.79475	1.35929	4.94368	2.48834	6.93787	-0.865403	9.24558	-7.90935	9.34417	-1.67977	9.35825	-1.96067	9.67337	1.55538	9.793	-0.1
2.1	29.6813	0	0	6.81051	1.17562	3.54308	1.46228	3.63086	-0.115655	-3.75398	1.35929	5.01833	2.48834	6.91191	-0.865403	9.0083	-7.90935	9.29377	-1.67977	9.29943	-1.96067	9.72003	1.55538	9.79	-0.1
2.13	29.6813	0	0	6.84578	1.17562	3.58695	1.46228	3.62739	-0.115655	-3.7132	1.35929	5.09298	2.48834	6.88595	-0.865403	8.77102	-7.90935	9.24215	-1.80416	9.24493	-1.52326	9.76669	1.55538	9.787	-0.1
2.16	29.7546	0	0	3.48137	0.690888	6.73488	1.15478	-4.66862	1.23245	2.63823	2.16282	5.16763	2.48834	6.85999	-0.865403	8.53374	-7.90935	9.18803	-1.80416	9.19923	-1.52326	9.75465	-1.75538	9.784	-0.1
2.19	29.7546	0	0	3.5021	0.690888	6.76952	1.15478	-4.63164	1.23245	2.70311	2.16282	5.24228	2.48834	6.83403	-0.865403	8.29646	-7.90935	9.1339	-1.80416	9.15353	-1.52326	9.70199	-1.75538	9.781	-0.1
2.22	29.7546	0	0	3.52282	0.690888	6.80416	1.15478	-4.59467	1.23245	2.768	2.16282	5.31693	2.48834	6.80806	-0.865403	8.05918	-7.90935	9.07978	-1.80416	9.10783	-1.52326	9.64933	-1.75538	9.778	-0.1
2.25	29.7546	0	0	3.54355	0.690888	6.83881	1.15478	-4.5577	1.23245	2.83288	2.16282	5.39158	2.48834	6.7821	-0.865403	7.8219	-7.90935	9.02565	-1.80416	9.06214	-1.52326	9.59666	-1.75538	9.775	-0.1
2.28	29.7546	0	0	3.56428	0.690888	6.87345	1.15478	-4.52072	1.23245	2.89777	2.16282	5.46623	2.48834	6.75614	-0.865403	7.58462	-7.90935	8.97153	-1.80416	9.01644	-1.52326	9.544	-1.75538	9.772	-0.1
2.31	29.7546	0	0	3.585	0.690888	6.90809	1.15478	-4.48375	1.23245	2.96265	2.16282	5.54088	2.48834	6.73018	-0.865403	7.34734	-7.90935	8.9174	-1.80416	8.97074	-1.52326	9.49134	-1.75538	9.769	-0.1
2.34	29.7546	0	0	3.60573	0.690888	6.94274	1.15478	-4.44678	1.23245	3.02754	2.16282	5.61553	2.48834	6.70422	-0.865403	7.11006	-7.90935	8.86328	-1.80416	8.92504	-1.52326	9.43868	-1.75538	9.766	-0.1
2.37	29.7546	0	0	3.62646	0.690888	6.97738	1.15478	-4.4098	1.23245	3.09242	2.16282	5.69018	2.48834	6.67825	-0.865403	6.87278	-7.90935	8.80915	-1.80416	8.87934	-1.52326	9.38602	-1.75538	9.763	-0.1
2.4	29.7546	0	0	3.64718	0.690888	7.01202	1.15478	-4.37283	1.23245	3.1573	2.16282	5.76483	2.48834	6.63721	-7.19294	6.654	-0.14899	8.75503	-1.80416	8.83365	-1.52326	9.33336	-1.75538	9.76	-0.1
2.43	29.7546	0	0	3.66791	0.690888	7.04667	1.15478	-4.33586	1.23245	3.22219	2.16282	5.83948	2.48834	6.42142	-7.19294	6.64953	-0.14899	8.7009	-1.80416	8.78795	-1.52326	9.28069	-1.75538	9.757	-0.1
2.46	29.7546	0	0	3.68864	0.690888	7.08131	1.15478	-4.29888	1.23245	3.28707	2.16282	5.91413	2.48834	6.20563	-7.19294	6.64506	-0.14899	8.64678	-1.80416	8.74225	-1.52326	9.22803	-1.75538	9.754	-0.1
2.49	29.7546	0	0	3.70936	0.690888	7.11595	1.15478	-4.26191	1.23245	3.35196	2.16282	5.98878	2.48834	5.98984	-7.19294	6.64059	-0.14899	8.59265	-1.80416	8.69655	-1.52326	9.17537	-1.75538	9.751	-0.1
2.52	29.7546	0	0	3.73009	0.690888	7.1506	1.15478	-4.22494	1.23245	3.41684	2.16282	5.92267	-2.22082	6.21205	7.46045	6.63612	-0.14899	8.53853	-1.80416	8.65086	-1.52326	9.12271	-1.75538	9.748	-0.1
2.55	29.7546	0	0	3.75082	0.690888	7.18524	1.15478	-4.18796	1.23245	3.48173	2.16282	5.85605	-2.22082	6.43586	7.46045	6.63165	-0.14899	8.4844	-1.80416	8.60516	-1.52326	9.07005	-1.75538	9.745	-0.1
2.58	29.7546	0	0	3.77154	0.690888	7.21989	1.15478	-4.15099	1.23245	3.54661	2.16282	5.78942	-2.22082	6.63049	0.624937	6.66298	8.23438	8.43028	-1.80416	8.55946	-1.52326	9.01739	-1.75538	9.742	-0.1
2.61	29.7546	0	0	3.79227	0.690888	7.25453	1.15478	-4.11402	1.23245	3.6115	2.16282	5.7228	-2.22082	6.64923	0.624937	6.91001	8.23438	8.37615	-1.80416	8.51376	-1.52326	8.96473	-1.75538	9.739	-0.1
2.64	29.7546	0	0	3.813	0.690888	7.28917	1.15478	-4.07704	1.23245	3.67638	2.16282	5.65617	-2.22082	6.66798	0.624937	7.15704	8.23438	8.32203	-1.80416	8.46806	-1.52326	8.91206	-1.75538	9.736	-0.1
2.67	29.7546	0	0	3.83372	0.690888	7.32382	1.15478	-4.04007	1.23245	3.74127	2.16282	5.58955	-2.22082	6.68673	0.624937	7.40408	8.23438	8.2679	-1.80416	8.42237	-1.52326	8.8594	-1.75538	9.733	-0.1
2.7	29.7546	0	0	3.85445	0.690888	7.35846	1.15478	-4.0031	1.23245	3.80615	2.16282	5.52292	-2.22082	6.70548	0.624937	7.65111	8.23438	8.21378	-1.80416	8.37667	-1.52326	8.80674	-1.75538	9.73	-0.1
2.73	29.7546	0	0	3.87518	0.690888	7.3931	1.15478	-3.96612	1.23245	3.87104	2.16282	5.4563	-2.22082	6.72423	0.624937	7.89814	8.23438	8.15965	-1.80416	8.33097	-1.52326	8.75408	-1.75538	9.727	-0.1
2.76	29.7546	0	0	3.8959	0.690888	7.42775	1.15478	-3.92915	1.23245	3.93592	2.16282	5.38967	-2.22082	6.74298	0.624937	8.07291	-10.0636	8.11256	-0.0250281	8.28527	-1.52326	8.70142	-1.75538	9.724	-0.1
2.79	29.7546	0	0	3.91663	0.690888	7.46239	1.15478	-3.89218	1.23245	4.00081	2.16282	5.32305	-2.22082	6.76172	0.624937	7.77101	-10.0636	8.1118	-0.0250281	8.23957	-1.52326	8.64876	-1.75538	9.721	-0.1
2.82	29.7546	0	0	3.93736	0.690888	7.49703	1.15478	-3.8552	1.23245	4.06569	2.16282	5.25642	-2.22082	6.78047	0.624937	7.4691	-10.0636	8.11105	-0.0250281	8.19388	-1.52326	8.5961	-1.75538	9.718	-0.1
2.85	29.7546	0	0	3.95808	0.690888	7.53168	1.15478	-3.81823	1.23245	4.13058	2.16282	5.1898	-2.22082	6.79922	0.624937	7.16719	-10.0636	8.1103	-0.0250281	8.14818	-1.52326	8.54343	-1.75538	9.715	-0.1
2.88	29.7546	0	0	3.97881	0.690888	7.56632	1.15478	-3.78126	1.23245	4.19546	2.16282	5.12318	-2.22082	6.81797	0.624937	6.86529	-10.0636	8.10642	-0.688502	8.11349	0.809735	8.49077	-1.75538	9.712	-0.1
2.91	29.7546	0	0	3.99954	0.690888	7.60096	1.15478	-3.74428	1.23245	4.26034	2.16282	5.05655	-2.22082	6.59118	-8.97648	6.86452	1.71202	8.08577	-0.688502	8.13778	0.809735	8.43811	-1.75538	9.709	-0.1
2.94	29.7546	0	0	4.02026	0.690888	7.63561	1.15478	-3.70731	1.23245	4.32523	2.16282	4.98993	-2.22082	6.32188	-8.97648	6.91588	1.71202	8.06511	-0.688502	8.16208	0.809735	8.38545	-1.75538	9.706	-0.1
2.97	29.7546	0	0	4.04099	0.690888	7.67025	1.15478	-3.67034	1.23245	4.39011	2.16282	4.9233	-2.22082	6.05259	-8.97648	6.96724	1.71202	8.04446	-0.688502	8.18637	0.809735	8.33279	-1.75538	9.703	-0.1
3	29.7546	0	0	4.06172	0.690888	7.70489	1.15478	-3.63336	1.23245	4.455	2.16282	4.85668	-2.22082	5.7833	-8.97648	7.0186	1.71202	8.0238	-0.688502	8.21066	0.809735	8.28013	-1.75538	9.7	-0.1
3.03	29.7546	0	0	4.08244	0.690888	7.73954	1.15478	-3.59639	1.23245	4.51988	2.16282	4.79005	-2.22082	5.514	-8.97648	7.06996	1.71202	8.00314	-0.688502	8.23271	0.0413491	8.2402	2.60647	9.697	-0.1
3.06	29.7546	0	0	4.10317	0.690888	7.77418	1.15478	-3.55941	1.23245	4.58477	2.16282	4.72343	-2.22082	5.24471	-8.97648	7.12132	1.71202	7.98249	-0.688502	8.23395	0.0413491	8.31839	2.60647	9.694	-0.1
3.09	29.7546	0	0	4.1239	0.690888	7.80882	1.15478	-3.52244	1.23245	4.64965	2.16282	4.6568	-2.22082	4.97541	-8.97648	7.17268	1.71202	7.96183	-0.688502	8.23519	0.0413491	8.39659	2.60647	9.691	-0.1
3.12	29.7546	0	0	4.14462	0.690888	7.84347	1.15478	-3.48547	1.23245	4.51508	-4.86793	4.63944	-0.484286	4.70612	-8.97648	7.22404	1.71202	7.94118	-0.688502	8.23643	0.0413491	8.47478	2.60647	9.688	-0.1
3.15	29.7546	0	0	4.16535	0.690888	7.87811	1.15478	-3.44849	1.23245	4.36904	-4.86793	4.53342	-4.61506	4.72151	3.87714	7.2754	1.71202	7.92052	-0.688502	8.23767	0.0413491	8.55297	2.60647	9.685	-0.1
3.18	29.7546	0	0	4.18608	0.690888	7.91275	1.15478	-3.41152	1.23245	4.22301	-4.86793	4.39497	-4.61506	4.83783	3.87714	7.32676	1.71202	7.89987	-0.688502	8.23891	0.0413491	8.63117	2.60647	9.682	-0.1
3.21	29.7546	0	0	4.2068	0.690888	7.9474	1.15478	-3.37455	1.23245	4.07697	-4.86793	4.25652	-4.61506	4.95414	3.87714	7.37812	1.71202	7.87921	-0.688502	8.24015	0.0413491	8.70936	2.60647	9.679	-0.1
3.24	29.7546	0	0	4.22753	0.690888	7.98204	1.15478	-3.33757	1.23245	3.93093	-4.86793	4.11807	-4.61506	5.07046	3.87714	7.42948	1.71202	7.85856	-0.688502	8.24139	0.0413491	8.78756	2.60647	9.676	-0.1
3.27	29.7546	0	0	4.24826	0.690888	8.01668	1.15478	-3.3006	1.23245	3.78489	-4.86793	3.97962	-4.61506	5.18677	3.87714	7.48084	1.71202	7.8379	-0.688502	8.24263	0.0413491	8.86575	2.60647	9.673	-0.1
3.3	29.7546	0	0	4.26898	0.690888	8.05133	1.15478	-3.26363	1.23245	3.63885	-4.86793	3.84116	-4.61506	5.30308	3.87714	7.53221	1.71202	7.81725	-0.688502	8.24387	0.0413491	8.94394	2.60647	9.67	-0.1
