0	-1	-2	0.72814	-0.29907	0.309815	-0.447214	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.025	-0.981769	-2.00742	0.730357	-0.294585	0.310101	-0.4475	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.05	-0.963482	-2.01473	0.732538	-0.290075	0.310378	-0.447777	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.075	-0.945142	-2.02192	0.734682	-0.285541	0.310646	-0.448045	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.1	-0.926749	-2.02901	0.736789	-0.280983	0.310904	-0.448303	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.125	-0.908303	-2.03597	0.738857	-0.276401	0.311154	-0.448552	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.15	-0.889806	-2.04283	0.740887	-0.271796	0.311393	-0.448792	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.175	-0.871259	-2.04956	0.742879	-0.267168	0.311624	-0.449022	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.2	-0.852663	-2.05618	0.744831	-0.262518	0.311844	-0.449243	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.225	-0.834018	-2.06269	0.746744	-0.257847	0.312056	-0.449454	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.25	-0.815326	-2.06908	0.748617	-0.253154	0.312257	-0.449656	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.275	-0.796587	-2.07535	0.75045	-0.248441	0.312449	-0.449848	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.3	-0.777804	-2.0815	0.752243	-0.243708	0.312631	-0.45003	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.325	-0.758975	-2.08753	0.753995	-0.238956	0.312804	-0.450202	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.35	-0.740104	-2.09345	0.755705	-0.234184	0.312966	-0.450365	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.375	-0.721191	-2.09924	0.757375	-0.229395	0.313119	-0.450518	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.4	-0.702236	-2.10492	0.759003	-0.224587	0.313262	-0.450661	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.425	-0.683241	-2.11047	0.760588	-0.219762	0.313395	-0.450794	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.45	-0.664207	-2.1159	0.762132	-0.21492	0.313518	-0.450917	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.475	-0.645135	-2.12122	0.763633	-0.210062	0.313631	-0.45103	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.5	-0.626025	-2.12641	0.765091	-0.205189	0.313734	-0.451132	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.525	-0.60688	-2.13147	0.766507	-0.200301	0.313827	-0.451225	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.55	-0.5877	-2.13642	0.767879	-0.195398	0.313909	-0.451308	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.575	-0.568487	-2.14124	0.769208	-0.190482	0.313982	-0.451381	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.6	-0.54924	-2.14595	0.770493	-0.185552	0.314045	-0.451443	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.625	-0.529962	-2.15052	0.771735	-0.18061	0.314097	-0.451496	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.65	-0.510654	-2.15498	0.772932	-0.175656	0.314139	-0.451538	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.675	-0.491316	-2.1593	0.774085	-0.170691	0.314172	-0.45157	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.7	-0.47195	-2.16351	0.775194	-0.165715	0.314193	-0.451592	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.725	-0.452557	-2.16759	0.776258	-0.160729	0.314205	-0.451604	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.75	-0.433138	-2.17155	0.777278	-0.155733	0.314207	-0.451606	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.775	-0.413693	-2.17538	0.778253	-0.150728	0.314198	-0.451597	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.8	-0.394225	-2.17908	0.779183	-0.145716	0.31418	-0.451578	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.825	-0.374735	-2.18266	0.780068	-0.140695	0.314151	-0.451549	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.85	-0.355222	-2.18612	0.780908	-0.135668	0.314112	-0.45151	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.875	-0.33569	-2.18945	0.781703	-0.130634	0.314062	-0.451461	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.9	-0.316138	-2.19265	0.782452	-0.125595	0.314003	-0.451402	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.925	-0.296567	-2.19573	0.783157	-0.120551	0.313933	-0.451332	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.95	-0.27698	-2.19868	0.783816	-0.115502	0.313854	-0.451253	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.975	-0.257377	-2.2015	0.784429	-0.110449	0.313764	-0.451163	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1	-0.237759	-2.2042	0.784997	-0.105394	0.313664	-0.451063	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.025	-0.218128	-2.20677	0.78552	-0.100335	0.313555	-0.450953	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.05	-0.198483	-2.20922	0.785998	-0.0952752	0.313435	-0.450833	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.075	-0.178828	-2.21153	0.78643	-0.0902138	0.313305	-0.450704	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.1	-0.159162	-2.21373	0.786816	-0.0851518	0.313165	-0.450564	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.125	-0.139488	-2.21579	0.787158	-0.0800897	0.313016	-0.450414	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.15	-0.119805	-2.21773	0.787454	-0.0750284	0.312856	-0.450255	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.175	-0.100115	-2.21954	0.787704	-0.0699682	0.312687	-0.450086	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.2	-0.08042	-2.22123	0.78791	-0.06491	0.312508	-0.449906	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.225	-0.0607202	-2.22279	0.788071	-0.0598543	0.312319	-0.449718	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.25	-0.0410169	-2.22422	0.788186	-0.0548017	0.31212	-0.449519	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.275	-0.0213113	-2.22553	0.788257	-0.0497528	0.311912	-0.449311	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.3	-0.00160442	-2.22671	0.788283	-0.0447084	0.311694	-0.449093	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.325	0.0181025	-2.22776	0.788264	-0.0396688	0.311467	-0.448866	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.35	0.0378084	-2.22869	0.788201	-0.0346349	0.31123	-0.448629	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.375	0.0575122	-2.2295	0.788094	-0.0296071	0.310984	-0.448383	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.4	0.0772127	-2.23017	0.787942	-0.0245861	0.310728	-0.448127	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.425	0.0969089	-2.23073	0.787746	-0.0195724	0.310464	-0.447862	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.45	0.1166	-2.23115	0.787507	-0.0145667	0.310189	-0.447588	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.475	0.136284	-2.23145	0.787223	-0.00956949	0.309906	-0.447305	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.5	0.15596	-2.23163	0.786897	-0.0045814	0.309614	-0.447012	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.525	0.175628	-2.23168	0.786527	0.000397015	0.309312	-0.446711	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.55	0.195286	-2.23161	0.786114	0.00536519	0.309002	-0.446401	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.575	0.214934	-2.23141	0.785659	0.0103226	0.308683	-0.446082	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.6	0.234569	-2.2311	0.78516	0.0152686	0.308355	-0.445754	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.625	0.254191	-2.23065	0.78462	0.0202027	0.308018	-0.445417	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.65	0.2738	-2.23008	0.784037	0.0251245	0.307673	-0.445071	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.675	0.293393	-2.2294	0.783413	0.0300332	0.307319	-0.444718	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.7	0.31297	-2.22858	0.782747	0.0349284	0.306957	-0.444355	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.725	0.33253	-2.22765	0.78204	0.0398096	0.306586	-0.443984	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.75	0.352072	-2.22659	0.781292	0.0446763	0.306207	-0.443605	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.775	0.371594	-2.22542	0.780503	0.049528	0.305819	-0.443218	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.8	0.391096	-2.22412	0.779674	0.0543642	0.305424	-0.442823	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.825	0.410577	-2.2227	0.778806	0.0591843	0.30502	-0.442419	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.85	0.430036	-2.22116	0.777897	0.0639879	0.304609	-0.442008	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.875	0.449472	-2.2195	0.776949	0.0687746	0.30419	-0.441588	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.9	0.468883	-2.21772	0.775962	0.0735438	0.303763	-0.441161	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.925	0.48827	-2.21582	0.774936	0.0782951	0.303328	-0.440727	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.95	0.50763	-2.2138	0.773872	0.0830281	0.302886	-0.440284	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.975	0.526963	-2.21167	0.77277	0.0877423	0.302436	-0.439835	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2	0.546268	-2.20942	0.77163	0.0924373	0.301979	-0.439378	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.025	0.565544	-2.20705	0.770453	0.0971126	0.301514	-0.438913	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.05	0.58479	-2.20456	0.769239	0.101768	0.301043	-0.438442	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.075	0.604006	-2.20196	0.767989	0.106403	0.300564	-0.437963	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.1	0.62319	-2.19924	0.766702	0.111017	0.300079	-0.437477	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.125	0.642341	-2.19641	0.76538	0.115609	0.299586	-0.436985	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.15	0.661458	-2.19346	0.764023	0.120181	0.299087	-0.436486	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.175	0.680542	-2.1904	0.76263	0.12473	0.298581	-0.43598	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.2	0.69959	-2.18723	0.761203	0.129256	0.298068	-0.435467	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.225	0.718601	-2.18394	0.759742	0.13376	0.29755	-0.434948	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.25	0.737576	-2.18054	0.758247	0.138241	0.297024	-0.434423	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.275	0.756513	-2.17703	0.756718	0.142699	0.296493	-0.433891	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.3	0.775412	-2.1734	0.755157	0.147133	0.295955	-0.433354	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.325	0.794271	-2.16967	0.753563	0.151543	0.295411	-0.43281	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.35	0.81309	-2.16583	0.751937	0.155928	0.294862	-0.43226	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.375	0.831868	-2.16187	0.75028	0.160289	0.294306	-0.431705	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.4	0.850604	-2.15781	0.748591	0.164625	0.293745	-0.431143	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.425	0.869297	-2.15364	0.746871	0.168935	0.293178	-0.430577	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.45	0.887947	-2.14937	0.745121	0.173221	0.292606	-0.430004	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.475	0.906553	-2.14498	0.743341	0.17748	0.292028	-0.429427	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.5	0.925114	-2.14049	0.741532	0.181714	0.291445	-0.428843	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.525	0.943629	-2.1359	0.739694	0.185921	0.290857	-0.428255	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.55	0.962098	-2.1312	0.737826	0.190101	0.290263	-0.427662	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.575	0.98052	-2.12639	0.735931	0.194255	0.289665	-0.427064	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
2.6	0.998894	-2.12148	0.734008	0.198383	0.289062	-0.42646	-0.137399
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
