0	-1	-2	0.59814	-0.16907	0.193178	-0.447214	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.025	-0.985019	-2.00417	0.600363	-0.164584	0.193762	-0.447798	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.05	-0.969982	-2.00823	0.602562	-0.160072	0.194352	-0.448388	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.075	-0.954891	-2.01217	0.604735	-0.155532	0.194947	-0.448983	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.1	-0.939746	-2.01601	0.606883	-0.150966	0.195549	-0.449585	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.125	-0.924547	-2.01972	0.609005	-0.146372	0.196156	-0.450192	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.15	-0.909295	-2.02332	0.611101	-0.141752	0.196769	-0.450805	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.175	-0.893992	-2.02681	0.61317	-0.137104	0.197388	-0.451423	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.2	-0.878637	-2.03018	0.615213	-0.132429	0.198012	-0.452048	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.225	-0.863232	-2.03343	0.617228	-0.127727	0.198642	-0.452678	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.25	-0.847776	-2.03656	0.619216	-0.122998	0.199279	-0.453315	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.275	-0.832271	-2.03958	0.621177	-0.118241	0.199921	-0.453957	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.3	-0.816717	-2.04248	0.623109	-0.113458	0.200569	-0.454605	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.325	-0.801116	-2.04525	0.625013	-0.108647	0.201223	-0.455259	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.35	-0.785467	-2.04791	0.626889	-0.103808	0.201883	-0.455919	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.375	-0.769772	-2.05044	0.628735	-0.0989428	0.202549	-0.456585	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.4	-0.754031	-2.05286	0.630552	-0.0940499	0.203221	-0.457256	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.425	-0.738244	-2.05515	0.632339	-0.0891297	0.203899	-0.457934	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.45	-0.722414	-2.05731	0.634097	-0.0841821	0.204583	-0.458618	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.475	-0.70654	-2.05935	0.635823	-0.0792071	0.205273	-0.459308	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.5	-0.690623	-2.06127	0.63752	-0.0742048	0.205969	-0.460005	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.525	-0.674664	-2.06306	0.639185	-0.069175	0.206671	-0.460707	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.55	-0.658664	-2.06473	0.640818	-0.0641179	0.207379	-0.461415	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.575	-0.642623	-2.06627	0.64242	-0.0590334	0.208094	-0.46213	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.6	-0.626543	-2.06768	0.643989	-0.0539214	0.208815	-0.462851	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.625	-0.610424	-2.06897	0.645526	-0.0487821	0.209542	-0.463578	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.65	-0.594267	-2.07012	0.64703	-0.0436154	0.210275	-0.464311	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.675	-0.578073	-2.07115	0.6485	-0.0384214	0.211014	-0.46505	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.7	-0.561842	-2.07204	0.649937	-0.0331999	0.21176	-0.465796	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.725	-0.545576	-2.07281	0.651339	-0.0279512	0.212512	-0.466548	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.75	-0.529276	-2.07344	0.652707	-0.0226751	0.21327	-0.467306	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.775	-0.512941	-2.07394	0.654039	-0.0173717	0.214035	-0.46807	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.8	-0.496574	-2.07431	0.655337	-0.012041	0.214806	-0.468841	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.825	-0.480175	-2.07454	0.656598	-0.00668311	0.215583	-0.469619	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.85	-0.463745	-2.07464	0.657823	-0.00129798	0.216366	-0.470402	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.875	-0.447284	-2.07461	0.659011	0.00411432	0.217156	-0.471192	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.9	-0.430794	-2.07444	0.660163	0.00955376	0.217953	-0.471989	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.925	-0.414276	-2.07413	0.661276	0.0150203	0.218756	-0.472792	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.95	-0.397731	-2.07368	0.662351	0.0205139	0.219565	-0.473601	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
0.975	-0.381159	-2.0731	0.663388	0.0260344	0.220381	-0.474417	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1	-0.364562	-2.07238	0.664386	0.0315819	0.221203	-0.475239	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.025	-0.34794	-2.07152	0.665345	0.0371562	0.222032	-0.476068	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.05	-0.331295	-2.07052	0.666263	0.0427573	0.222867	-0.476903	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.075	-0.314627	-2.06938	0.667141	0.0483852	0.223709	-0.477745	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.1	-0.297938	-2.0681	0.667978	0.0540397	0.224558	-0.478594	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.125	-0.281229	-2.06668	0.668774	0.0597207	0.225413	-0.479449	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.15	-0.2645	-2.06512	0.669528	0.0654282	0.226274	-0.48031	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.175	-0.247753	-2.06341	0.670239	0.0711621	0.227142	-0.481178	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.2	-0.230988	-2.06156	0.670908	0.0769222	0.228017	-0.482053	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.225	-0.214208	-2.05956	0.671533	0.0827086	0.228899	-0.482934	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.25	-0.197412	-2.05742	0.672114	0.0885209	0.229787	-0.483823	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.275	-0.180602	-2.05514	0.672651	0.0943592	0.230681	-0.484717	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.3	-0.16378	-2.05271	0.673142	0.100223	0.231583	-0.485619	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.325	-0.146946	-2.05013	0.673588	0.106113	0.232491	-0.486526	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.35	-0.130101	-2.0474	0.673988	0.112028	0.233405	-0.487441	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.375	-0.113247	-2.04453	0.674342	0.117969	0.234327	-0.488362	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.4	-0.0963841	-2.0415	0.674648	0.123935	0.235255	-0.48929	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.425	-0.0795145	-2.03833	0.674906	0.129926	0.236189	-0.490225	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.45	-0.0626392	-2.03501	0.675116	0.135942	0.237131	-0.491167	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.475	-0.0457592	-2.03153	0.675277	0.141982	0.238079	-0.492115	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.5	-0.0288758	-2.02791	0.675388	0.148047	0.239034	-0.49307	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.525	-0.0119902	-2.02413	0.67545	0.154137	0.239995	-0.494031	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
1.55	0.00489629	-2.0202	0.67546	0.160251	0.240963	-0.494999	-0.254036
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
